,Name,Sex,Team,Sport,Medal,Medal_Count
10429,Tadeusz Demboczyk,M,Poland,Weightlifting,Bronze,1
10430,Tadeusz Friedrich,M,Poland,Fencing,Bronze,2
10431,Tadeusz Hipolit Trojanowski,M,Poland,Wrestling,Bronze,1
10432,Tadeusz Rut,M,Poland,Athletics,Bronze,1
10433,Tadeusz Rutkowski,M,Poland,Weightlifting,Bronze,2
10434,Tadeusz Walasek,M,Poland,Boxing,Bronze,1
10435,Tae Satoya,F,Japan,Freestyle Skiing,Bronze,1
10436,Tage Ivan Linde Jensen,M,Denmark,Football,Bronze,1
10437,Tage Ragnar Valdemar Fahlborg,M,Sweden,Canoeing,Bronze,1
10438,Tahir Zaman,M,Pakistan,Hockey,Bronze,1
10439,Taisiya Filippovna Chenchik,F,Soviet Union,Athletics,Bronze,1
10440,Taisto Ilmari Kangasniemi,M,Finland,Wrestling,Bronze,1
10441,Takahiro Yamada,M,Japan,Gymnastics,Bronze,1
10442,Takaji Mori,M,Japan,Football,Bronze,1
10443,Takanobu Jumonji,M,Japan,Cycling,Bronze,1
10444,Takanori Nagase,M,Japan,Judo,Bronze,1
10445,Takashi Chinen,M,Japan,Gymnastics,Bronze,1
10446,Takashi Miwa,M,Japan,Baseball,Bronze,1
10447,Takashi Ono,M,Japan,Gymnastics,Bronze,4
10448,Takashi Yamamoto,M,Japan,Swimming,Bronze,1
10449,Takehiro Kashima,M,Japan,Gymnastics,Bronze,1
10450,Takeshi Kato,M,Japan,Gymnastics,Bronze,1
10451,Takeshi Matsuda,M,Japan,Swimming,Bronze,3
10452,Taku Hiraoka,M,Japan,Snowboarding,Bronze,1
10453,Taku Takeuchi,M,Japan,Ski Jumping,Bronze,1
10454,Takuro Fujii,M,Japan,Swimming,Bronze,1
10455,Takuya Haneda,M,Japan,Canoeing,Bronze,1
10456,Takuya Kimura,M,Japan,Baseball,Bronze,1
10457,Takuya Ota,M,Japan,Wrestling,Bronze,1
10458,Talant Mushanbetovich Duyshebayev,M,Spain,Handball,Bronze,2
10459,"Tamara ""Tammy"" Crow (-DeClercq)",F,United States,Synchronized Swimming,Bronze,1
10460,Tamara Alekseyevna Lyukhina-Zamotaylova,F,Soviet Union,Gymnastics,Bronze,2
10461,Tamara Ivanovna Manina,F,Soviet Union,Gymnastics,Bronze,1
10462,Tamara Nikolayevna Rylova,F,Soviet Union,Speed Skating,Bronze,1
10463,Tamara Radoaj,F,Serbia,Basketball,Bronze,1
10464,Tamara Vasilyevna Lazakovich,F,Soviet Union,Gymnastics,Bronze,2
10465,Tamara Viktorovna Davydenko (-Samokhvalova),F,Belarus,Rowing,Bronze,1
10466,Tamara Vladimirovna Bykova,F,Soviet Union,Athletics,Bronze,1
10467,Tamer Salah Ali Abdu Bayoumi,M,Egypt,Taekwondo,Bronze,1
10468,Tamerlan Ruslanovich Tmenov,M,Russia,Judo,Bronze,1
10469,Tamirat Tola Abera,M,Ethiopia,Athletics,Bronze,1
10470,Tammy Eloise Jackson,F,United States,Basketball,Bronze,1
10471,Tammy June Webb-Liley,F,United States,Volleyball,Bronze,1
10472,Tammy Kelly Miller,F,Great Britain,Hockey,Bronze,1
10473,Tams Buday,M,Hungary,Canoeing,Bronze,2
10474,Tams Farag,M,Hungary,Water Polo,Bronze,1
10475,Tams Kancsal,M,Hungary,Modern Pentathlon,Bronze,1
10476,Tams Kenderesi,M,Hungary,Swimming,Bronze,1
10477,Tams Kiss,M,Hungary,Canoeing,Bronze,1
10478,Tams Kovcs,M,Hungary,Fencing,Bronze,2
10479,Tams Wichmann,M,Hungary,Canoeing,Bronze,1
10480,Tan Jiaxin,F,China,Gymnastics,Bronze,1
10481,Tan Ya-Ting,F,Chinese Taipei,Archery,Bronze,1
10482,Tang Jiuhong,F,China,Badminton,Bronze,1
10483,Tang Yi,F,China,Swimming,Bronze,1
10484,Tang Yongshu (-Hetian),F,China,Badminton,Bronze,1
10485,Tania Cagnotto (-Parolin),F,Italy,Diving,Bronze,1
10486,Tania Vicent,F,Canada,Short Track Speed Skating,Bronze,2
10487,Taniele Gofers,F,Australia,Water Polo,Bronze,1
10488,Taniko Nakamura-Mitsukuri,F,Japan,Gymnastics,Bronze,1
10489,Tanja Chiara Frank,F,Austria,Sailing,Bronze,1
10490,Tanya Georgieva Dimitrova (-Todorova),F,Bulgaria,Volleyball,Bronze,1
10491,Tanya Gogova (-Ayshinova),F,Bulgaria,Volleyball,Bronze,1
10492,Tanya Victoria Harding,F,Australia,Softball,Bronze,3
10493,Tanyu Khristov Kiryakov,M,Bulgaria,Shooting,Bronze,1
10494,Tapani Niku (Karsikas-),M,Finland,Cross Country Skiing,Bronze,1
10495,Tapio Olavi Sipil,M,Finland,Wrestling,Bronze,1
10496,Tara Alice Whitten,F,Canada,Cycling,Bronze,1
10497,Tara Lavell Cross-Battle,F,United States,Volleyball,Bronze,1
10498,Taras Hryhoriyovych Danko,M,Ukraine,Wrestling,Bronze,1
10499,Taras Oleksandrovych Shelestiuk,M,Ukraine,Boxing,Bronze,1
10500,Taras Viktorovych Mishchuk,M,Ukraine,Canoeing,Bronze,1
10501,Taras Yuryevich Khtey,M,Russia,Volleyball,Bronze,1
10502,Tariku Bekele Beyecha,M,Ethiopia,Athletics,Bronze,1
10503,Tarsem Singh Kular,M,India,Hockey,Bronze,1
10504,Tasha Schwikert-Warren,F,United States,Gymnastics,Bronze,1
10505,Tassilo Wilhelm Humbert Leopold Friedrich Karl von Preuen,M,Germany,Equestrianism,Bronze,1
10506,"Tatiana ""Tania"" Guderzo",F,Italy,Cycling,Bronze,1
10507,Tatiana Ortz Galicia,F,Mexico,Diving,Bronze,1
10508,Tatjana Dschandschgawa,F,Soviet Union,Handball,Bronze,1
10509,Tatjana Dschandschgawa,F,Unified Team,Handball,Bronze,1
10510,Tatjana Hfner,F,Germany,Luge,Bronze,1
10511,Tatsuyoshi Ishihara,M,Japan,Short Track Speed Skating,Bronze,1
10512,Tatyana Aleksandrovna Sidorova,F,Soviet Union,Speed Skating,Bronze,1
10513,Tatyana Andreyevna Savelyeva,F,Soviet Union,Swimming,Bronze,1
10514,"Tatyana Andreyevna Talysheva (-Volkova, -Tregub)",F,Soviet Union,Athletics,Bronze,1
10515,Tatyana Borisovna Averina-Barabash,F,Soviet Union,Speed Skating,Bronze,2
10516,Tatyana Dmitriyevna Lesovaya (Starodubtseva-),F,Soviet Union,Athletics,Bronze,1
10517,Tatyana Ivanovna Shvyganova (-Nazirova),F,Soviet Union,Hockey,Bronze,1
10518,Tatyana Kirillovna Sadovskaya,F,Unified Team,Fencing,Bronze,1
10519,Tatyana Nikolayevna Shchyegoleva,F,Russia,Basketball,Bronze,2
10520,Tatyana Petrovna Providokhina (-Fedorenko),F,Soviet Union,Athletics,Bronze,1
10521,Tatyana Romanovna Lebedeva,F,Russia,Athletics,Bronze,1
10522,Tatyana Sergeyevna Chernova,F,Russia,Athletics,Bronze,2
10523,Tatyana Sergeyevna Shchelkanova,F,Soviet Union,Athletics,Bronze,1
10524,Tatyana Sergeyevna Stukalova,F,Belarus,Weightlifting,Bronze,1
10525,Tatyana Stepanovna Yembakhtova,F,Soviet Union,Hockey,Bronze,1
10526,Tatyana Valeryevna Petrova-Arkhipova,F,Russia,Athletics,Bronze,1
10527,Tatyana Vladimirovna Kotova,F,Russia,Athletics,Bronze,2
10528,Tatyana Vladimirovna Petrova,F,Russia,Water Polo,Bronze,1
10529,Tatyana Yuryevna Logunova,F,Russia,Fencing,Bronze,1
10530,Tauno Into Kovanen,M,Finland,Wrestling,Bronze,1
10531,Tauno Vilhelmi Mki,M,Finland,Shooting,Bronze,1
10532,Taylor Hill Teagarden,M,United States,Baseball,Bronze,1
10533,Taylor Madison Ruck,F,Canada,Swimming,Bronze,2
10534,Taylor Sander,M,United States,Volleyball,Bronze,1
10535,Taylor Worth,M,Australia,Archery,Bronze,1
10536,Tea Gayozovna Donguzashvili,F,Russia,Judo,Bronze,1
10537,Teddy Pierre-Marie Riner,M,France,Judo,Bronze,1
10538,Teemu Ilmari Selnne,M,Finland,Ice Hockey,Bronze,3
10539,Tefilo E. Yldefonso,M,Philippines,Swimming,Bronze,2
10540,Teja Gregorin,F,Slovenia,Biathlon,Bronze,1
10541,Telma Alexandra Pinto Monteiro,F,Portugal,Judo,Bronze,1
10542,Tengiz Sulakvelidze,M,Soviet Union,Football,Bronze,1
10543,Teodor Anders Peterson,M,Sweden,Cross Country Skiing,Bronze,1
10544,Teodor Florian,M,Romania,Rugby,Bronze,1
10545,Teodor Kocerka,M,Poland,Rowing,Bronze,2
10546,Teodor Marian,M,Romania,Rugby,Bronze,1
10547,Teodor ern,M,Czechoslovakia,Cycling,Bronze,1
10548,Teodora Ungureanu (-Cepoi),F,Romania,Gymnastics,Bronze,1
10549,Teppo Kalevi Numminen,M,Finland,Ice Hockey,Bronze,1
10550,"Terence ""Terry"" Neilson",M,Canada,Sailing,Bronze,1
10551,Terence James George Smith,M,Chuckles,Sailing,Bronze,1
10552,Terence Lloyd Johnson,M,Great Britain,Athletics,Bronze,1
10553,"Terence de la Mesa ""Terry"" Allen",M,United States,Polo,Bronze,1
10554,Teresa Barbara Ciepy-Wieczorek,F,Poland,Athletics,Bronze,1
10555,Teresa Edwards,F,United States,Basketball,Bronze,1
10556,Teresa Gaye Weatherspoon,F,United States,Basketball,Bronze,1
10557,Terhi Eveliina Mertanen,F,Finland,Ice Hockey,Bronze,1
10558,Terje Andersen,M,Norway,Speed Skating,Bronze,1
10559,Terje Bjarte Langli,M,Norway,Cross Country Skiing,Bronze,1
10560,Tero Juhani Lehter,M,Finland,Ice Hockey,Bronze,1
10561,Tero Kristian Pitkmki,M,Finland,Athletics,Bronze,1
10562,Terrance Davan Cauthen,M,United States,Boxing,Bronze,1
10563,Terrence DeAndre Jennings,M,United States,Taekwondo,Bronze,1
10564,"Terrence M. ""Terry"" O'Malley",M,Canada,Ice Hockey,Bronze,1
10565,"Terri Lee Stickles (-Meja, -Strunck)",F,United States,Swimming,Bronze,1
10566,Terry Michael Brands,M,United States,Wrestling,Bronze,1
10567,Terry Ronald Tiffee,M,United States,Baseball,Bronze,1
10568,Teruhisa Moriyama,M,Japan,Volleyball,Bronze,1
10569,Teruki Miyamoto,M,Japan,Football,Bronze,1
10570,Tervel Venkov Pulev,M,Bulgaria,Boxing,Bronze,1
10571,Tesfaye Tola,M,Ethiopia,Athletics,Bronze,1
10572,Tetiana Feliksivna Lysenko,F,Unified Team,Gymnastics,Bronze,1
10573,Tetiana Heorhivna Teklian-Semykina (-Yatsenkian-),F,Ukraine,Canoeing,Bronze,1
10574,Tetiana Illivna Ustiuzhanina,F,Unified Team,Rowing,Bronze,1
10575,Tetiana Kostiantynivna Hutsu,F,Unified Team,Gymnastics,Bronze,1
10576,Tetiana Mykolavna Dev'iatova (-Kostitsyna),F,Soviet Union,Swimming,Bronze,1
10577,Tetiana Vasylivna Prorochenko (-Burakova),F,Soviet Union,Athletics,Bronze,1
10578,Tetiana Viktorivna Horb,F,Soviet Union,Handball,Bronze,1
10579,Tetiana Viktorivna Horb,F,Unified Team,Handball,Bronze,1
10580,Tetiana Viktorivna Skachko (Pakhovska-),F,Soviet Union,Athletics,Bronze,1
10581,Tetiana Viktorivna Tereshchuk-Antypova,F,Ukraine,Athletics,Bronze,1
10582,"Tetiana Volodymyrivna Samolenko-Dorovskykh (Khamitova-, -Apaicheva)",F,Soviet Union,Athletics,Bronze,1
10583,Tetiana Volodymyrivna Shynkarenko,F,Ukraine,Handball,Bronze,1
10584,Tetsuo Okamoto,M,Brazil,Swimming,Bronze,1
10585,"Teunis ""Teun"" Mulder",M,Netherlands,Cycling,Bronze,1
10586,Teymur Mmmdov,M,Azerbaijan,Boxing,Bronze,1
10587,Thais Henrquez Torres,F,Spain,Synchronized Swimming,Bronze,1
10588,Thalia Janina Munro,F,United States,Water Polo,Bronze,1
10589,Thea Einder,F,West Germany,Rowing,Bronze,1
10590,Thelma R. Payne (-Sanborn),F,United States,Diving,Bronze,1
10591,Themistoklis Diakidis,M,Greece,Athletics,Bronze,1
10592,"Theodor ""Theo"" Haag",M,Germany,Hockey,Bronze,1
10593,Theodor Henriksen Nag (Naig-),M,Norway,Rowing,Bronze,1
10594,Theodor Nubaum,M,Germany,Art Competitions,Bronze,1
10595,Theodor Thomsen,M,Gustel X,Sailing,Bronze,1
10596,"Theodora Elisabeth Gerarda ""Anky"" van Grunsven",F,Netherlands,Equestrianism,Bronze,1
10597,"Theodore ""Ted"" Boronovskis",M,Australia,Judo,Bronze,1
10598,"Theodore Allison ""Ted"" Nash, II",M,United States,Rowing,Bronze,1
10599,Theodore David Anthony Collet,M,Great Britain,Rowing,Bronze,1
10600,"Theodore Peder ""Ted"" Mittet",M,United States,Rowing,Bronze,1
10601,"Theodorus Johannes ""Theo"" Meijer",M,Netherlands,Judo,Bronze,1
10602,Theresa Anne Luke,F,Canada,Rowing,Bronze,1
10603,Theresa Weld-Blanchard (-Barnes),F,United States,Figure Skating,Bronze,1
10604,"Therese ""Resi"" Hammerer (-Giger)",F,Austria,Alpine Skiing,Bronze,1
10605,Therese Elisabeth Torgersson,F,Sweden,Sailing,Bronze,1
10606,Therese Johaug,F,Norway,Cross Country Skiing,Bronze,1
10607,Thiago Emiliano da Silva,M,Brazil,Football,Bronze,1
10608,Thiago Neves Augusto,M,Brazil,Football,Bronze,1
10609,Thibaud Chapelle,M,France,Rowing,Bronze,1
10610,Thibault Colard,M,France,Rowing,Bronze,1
10611,Thierry Dusserre,M,France,Biathlon,Bronze,1
10612,Thierry Georges Vigneron,M,France,Athletics,Bronze,1
10613,Thierry Perreux,M,France,Handball,Bronze,1
10614,Thierry Pponnet,M,France,Sailing,Bronze,1
10615,Thodore Lon Epin,M,France,Archery,Bronze,1
10616,Thom Lennart Eklund,M,Sweden,Ice Hockey,Bronze,2
10617,"Thomas ""Tom"" Jaeschke",M,United States,Volleyball,Bronze,1
10618,"Thomas ""Tom"" Simpson",M,Great Britain,Cycling,Bronze,1
10619,"Thomas A. ""Tom"" Hicks",M,United States-1,Bobsleigh,Bronze,1
10620,Thomas Becker,M,Germany,Canoeing,Bronze,1
10621,"Thomas Charles ""Tommy"" Godwin",M,Great Britain,Cycling,Bronze,2
10622,Thomas Ebert,M,Denmark,Rowing,Bronze,1
10623,"Thomas Edmund Malcolm ""Tom"" Chessell",M,Australia,Rowing,Bronze,1
10624,"Thomas Eugen ""Tom"" Gompf",M,United States,Diving,Bronze,1
10625,Thomas Fahrner,M,West Germany,Swimming,Bronze,2
10626,Thomas Flemming,M,East Germany,Swimming,Bronze,1
10627,"Thomas Francis ""Tom"" Connolly, Jr.",M,United States,Gymnastics,Bronze,1
10628,"Thomas Francis ""Tom"" Cronan",M,United States,Athletics,Bronze,1
10629,"Thomas Francis ""Tom"" Farrell",M,United States,Athletics,Bronze,1
10630,Thomas Frederick Humphreys,M,Great Britain,Athletics,Bronze,1
10631,Thomas Gabriel Jrmie Baroukh,M,France,Rowing,Bronze,1
10632,"Thomas Granville ""Tom"" Brown",M,United States,Shooting,Bronze,1
10633,Thomas Hall,M,Canada,Canoeing,Bronze,1
10634,"Thomas Harold ""Tom"" Ponting",M,Canada,Swimming,Bronze,1
10635,"Thomas Henry ""Tom"" Moon",M,United States,Ice Hockey,Bronze,1
10636,Thomas Hler,M,West Germany,Football,Bronze,1
10637,Thomas Homewood,M,K Division Metropolitan Police Team-3,Tug-Of-War,Bronze,1
10638,Thomas Hrster,M,West Germany,Football,Bronze,1
10639,Thomas Huber,M,West Germany,Water Polo,Bronze,1
10640,Thomas Huschke,M,East Germany,Cycling,Bronze,1
10641,"Thomas John ""Tom"" Lieb",M,United States,Athletics,Bronze,1
10642,"Thomas Joseph ""Tom"" Cooke",M,St. Rose-2,Football,Bronze,1
10643,Thomas Lamparter,M,Switzerland-1,Bobsleigh,Bronze,1
10644,Thomas Lange,M,Germany,Rowing,Bronze,1
10645,"Thomas Lionel ""Tom"" Hill",M,United States,Athletics,Bronze,1
10646,Thomas Loebb,M,West Germany,Water Polo,Bronze,1
10647,"Thomas Matthew ""Tom"" Ransley",M,Great Britain,Rowing,Bronze,1
10648,"Thomas Michael ""Tom"" Jager",M,United States,Swimming,Bronze,1
10649,Thomas Per Rundqvist,M,Sweden,Ice Hockey,Bronze,2
10650,"Thomas Peter ""Tom"" Wilkens",M,United States,Swimming,Bronze,1
10651,Thomas Peter Lurz,M,Germany,Swimming,Bronze,1
10652,Thomas Pkemei Longosiwa,M,Kenya,Athletics,Bronze,1
10653,Thomas Plel,M,Germany,Sailing,Bronze,1
10654,"Thomas Robert ""Tom"" Daley",M,Great Britain,Diving,Bronze,2
10655,Thomas Rupprath,M,Germany,Swimming,Bronze,1
10656,Thomas Schwab,M,West Germany-1,Luge,Bronze,1
10657,"Thomas Sean ""Tom"" McBreen",M,United States,Swimming,Bronze,1
10658,Thomas Strau,M,West Germany,Rowing,Bronze,1
10659,Thomas Stuer-Lauridsen,M,Denmark,Badminton,Bronze,1
10660,Thomas Sydney Battersby,M,Great Britain,Swimming,Bronze,1
10661,Thomas Sykora,M,Austria,Alpine Skiing,Bronze,1
10662,Thomas Theodore Jefferson,M,United States,Athletics,Bronze,1
10663,Thomas Truxtun Hare,M,United States,Athletics,Bronze,1
10664,Thomas Ulrich,M,Germany,Boxing,Bronze,1
10665,Thomas Valter hln,M,Sweden,Ice Hockey,Bronze,1
10666,"Thomas William ""Bill"" Burgess",M,Libellule de Paris,Water Polo,Bronze,1
10667,Thomas Zajac,M,Austria,Sailing,Bronze,1
10668,Thor Andreas Marius Jensen,M,Norway,Gymnastics,Bronze,1
10669,Thor Bernhard Henning,M,Sweden,Swimming,Bronze,1
10670,Thor Inge Oluf Pedersen (-Spoksanger),M,Norway,Rowing,Bronze,1
10671,Thoralf Hagen,M,Norway,Rowing,Bronze,2
10672,Thord Rubert Flodqvist,M,Sweden,Ice Hockey,Bronze,1
10673,Thore Michelsen,M,Norway,Rowing,Bronze,1
10674,Thorleif Schjelderup,M,Norway,Ski Jumping,Bronze,1
10675,Thorsten Roland Svensson,M,Sweden,Football,Bronze,1
10676,Thorsten Streppelhoff,M,Germany,Rowing,Bronze,1
10677,Thure Emmanuel Johansson,M,Sweden,Wrestling,Bronze,1
10678,Tiago Henrique de Oliveira Camilo,M,Brazil,Judo,Bronze,1
10679,Tian Bingyi,M,China-2,Badminton,Bronze,1
10680,Tian Liang,M,China,Diving,Bronze,1
10681,Tibor Andrew Nyilas,M,United States,Fencing,Bronze,1
10682,Tibor Berczelly (Berczeller-),M,Hungary,Fencing,Bronze,2
10683,Tibor Kincses,M,Hungary,Judo,Bronze,1
10684,Tibor Maracsk,M,Hungary,Modern Pentathlon,Bronze,1
10685,Tibor Pl,M,Hungary,Football,Bronze,1
10686,Tibor Pzsa,M,Hungary,Fencing,Bronze,3
10687,Tibor Weienborn,M,Germany,Hockey,Bronze,1
10688,Tigran Gevorg Martirosyan,M,Armenia,Weightlifting,Bronze,1
10689,Tigran Varban Martirosyan,M,Armenia,Weightlifting,Bronze,1
10690,Tihomir Frankovi,M,Croatia,Rowing,Bronze,1
10691,Tiia-Riitta Johanna Reima,F,Finland,Ice Hockey,Bronze,1
10692,Tim Wiesktter,M,Germany,Canoeing,Bronze,1
10693,Timm Herzbruch,M,Germany,Hockey,Bronze,1
10694,Timo Boll,M,Germany,Table Tennis,Bronze,2
10695,Timo Juhani Jutila,M,Finland,Ice Hockey,Bronze,1
10696,Timo We,M,Germany,Hockey,Bronze,1
10697,Timofei Scriabin,M,Soviet Union,Boxing,Bronze,1
10698,Timofey Pavlovich Mozgov,M,Russia,Basketball,Bronze,1
10699,"Timotheus Bernardus ""Tim"" Steens",M,Netherlands,Hockey,Bronze,1
10700,"Timothus ""Tim"" Gerresheim",M,Germany,Fencing,Bronze,1
10701,"Timothy ""Tim"" Austin",M,United States,Boxing,Bronze,1
10702,"Timothy Alexander ""Tim"" Munnings",M,Bahamas,Athletics,Bronze,1
10703,"Timothy Charles ""Tim"" Forsyth",M,Australia,Athletics,Bronze,1
10704,Timothy Deavin,M,Australia,Hockey,Bronze,1
10705,"Timothy Ernest Victor Kwizera ""Tim"" Agaba",M,South Africa,Rugby Sevens,Bronze,1
10706,"Timothy James Carrington ""Tim"" Foster",M,Great Britain,Rowing,Bronze,1
10707,"Timothy John ""Tim"" Cuddihy",M,Australia,Archery,Bronze,1
10708,"Timothy John ""Tim"" Willoughby",M,Australia,Rowing,Bronze,1
10709,Timothy Kitum,M,Kenya,Athletics,Bronze,1
10710,Timothy Leo O'Shannessey,M,Australia,Cycling,Bronze,1
10711,"Timothy Patrick ""Tim"" Daggett",M,United States,Gymnastics,Bronze,1
10712,Timothy Richard Goebel,M,United States,Figure Skating,Bronze,1
10713,"Timothy Theodore ""Tim"" Duncan",M,United States,Basketball,Bronze,1
10714,Timur Marselevich Safin,M,Russia,Fencing,Bronze,1
10715,Timur Oruz,M,Germany,Hockey,Bronze,1
10716,Tina Svensson (-Grnlund),F,Norway,Football,Bronze,1
10717,Tina Wunderlich,F,Germany,Football,Bronze,1
10718,Tino Edelmann,M,Germany,Nordic Combined,Bronze,1
10719,Tiril Kampenhaug Eckhoff,F,Norway,Biathlon,Bronze,2
10720,Tirunesh Dibaba Keneni,F,Ethiopia,Athletics,Bronze,3
10721,Tivadar Kanizsa,M,Hungary,Water Polo,Bronze,1
10722,Tmriin Artag,M,Mongolia,Wrestling,Bronze,1
10723,Tnu Endrekson,M,Estonia,Rowing,Bronze,1
10724,Tnu Tniste,M,Estonia,Sailing,Bronze,1
10725,Tobias Angerer,M,Germany,Cross Country Skiing,Bronze,2
10726,Tobias Constantin Hauke,M,Germany,Hockey,Bronze,1
10727,Tobias Reichmann,M,Germany,Handball,Bronze,1
10728,Toby Christian Haenen,M,Australia,Swimming,Bronze,1
10729,Toby Soo-Chul (Bong-Seok) Dawson (Kim-),M,United States,Freestyle Skiing,Bronze,1
10730,Todor Nedyalkov Diev,M,Bulgaria,Football,Bronze,1
10731,Todorka Yordanova,F,Bulgaria,Basketball,Bronze,1
10732,Tofigh Jahanbakht,M,Iran,Wrestling,Bronze,1
10733,Toimi Johannes Pitknen,M,Finland,Rowing,Bronze,2
10734,Toini Kylikki Pysti (Mikkola-),F,Finland,Cross Country Skiing,Bronze,2
10735,Toivo Armas Hyytiinen,M,Finland,Athletics,Bronze,1
10736,Toivo Kostia Salonen,M,Finland,Speed Skating,Bronze,1
10737,Toivo Robert Tikkanen,M,Finland,Shooting,Bronze,2
10738,Tollef Tollefsen,M,Norway,Rowing,Bronze,1
10739,Toller Shalitoe Montague Cranston,M,Canada,Figure Skating,Bronze,1
10740,Tom Andr Hilde,M,Norway,Ski Jumping,Bronze,1
10741,Tom Dvok,M,Czech Republic,Athletics,Bronze,1
10742,Tom Erik Oxholm,M,Norway,Speed Skating,Bronze,2
10743,Tom Goder,M,Czechoslovakia,Ski Jumping,Bronze,1
10744,Tom Grambusch,M,Germany,Hockey,Bronze,1
10745,Tom Jelnek,M,Czechoslovakia,Ice Hockey,Bronze,1
10746,Tom Kaberle,M,Czech Republic,Ice Hockey,Bronze,1
10747,Tom Mder,M,Czech Republic-1,Canoeing,Bronze,1
10748,Tom Vokoun,M,Czech Republic,Ice Hockey,Bronze,1
10749,"Tomas ""Tom"" Walsh",M,New Zealand,Athletics,Bronze,1
10750,Tomas Masiulis,M,Lithuania,Basketball,Bronze,1
10751,Tomas Pasas,M,Lithuania,Basketball,Bronze,1
10752,Tomas Sandstrm,M,Sweden,Ice Hockey,Bronze,1
10753,Tomasz Piotr Tomiak,M,Poland,Rowing,Bronze,1
10754,Tomasz Wylenzek,M,Germany,Canoeing,Bronze,1
10755,Tomislav Ivkovi,M,Yugoslavia,Football,Bronze,1
10756,Tomislav Smoljanovi,M,Croatia,Rowing,Bronze,1
10757,Tommaso D'Orsogna,M,Australia,Swimming,Bronze,1
10758,Tommaso Lequio di Assaba,M,Italy,Equestrianism,Bronze,1
10759,Tommy Gayle Pool,M,United States,Shooting,Bronze,1
10760,Tommy Jan Mrth,M,Sweden,Ice Hockey,Bronze,1
10761,Tommy Wiggen Ingebrigtsen,M,Norway,Ski Jumping,Bronze,1
10762,Tomohito Ito,M,Japan,Baseball,Bronze,1
10763,Tomomi Morita,M,Japan,Swimming,Bronze,2
10764,Tomomi Okazaki (Yasutake-),F,Japan,Speed Skating,Bronze,1
10765,Toms Herrera Martnez,M,Cuba,Basketball,Bronze,1
10766,Tone Gunn Frustl,F,Norway,Football,Bronze,1
10767,Tone Haugen,F,Norway,Football,Bronze,1
10768,Tone Wieten,M,Netherlands,Rowing,Bronze,1
10769,Tong Wen,F,China,Judo,Bronze,1
10770,Tonhi Terenzi,M,Italy,Fencing,Bronze,1
10771,Toni Markus Nieminen,M,Finland,Ski Jumping,Bronze,1
10772,Toni Petteri Lydman,M,Finland,Ice Hockey,Bronze,1
10773,Toni Spi,M,Austria,Alpine Skiing,Bronze,1
10774,Tonja Yvette Buford-Bailey,F,United States,Athletics,Bronze,1
10775,Tonje Larsen,F,Norway,Handball,Bronze,1
10776,Tony David Jeffries (Bryce-),M,Great Britain,Boxing,Bronze,1
10777,Tony mile Frdric Ramoin,M,France,Snowboarding,Bronze,1
10778,"Tonya Denise ""Teee"" Sanders-Williams (-Slacanin)",F,United States,Volleyball,Bronze,1
10779,Tonya Lynn Verbeek,F,Canada,Wrestling,Bronze,1
10780,Toomas Tniste,M,Estonia,Sailing,Bronze,1
10781,Tora Berger (-Tveldal),F,Norway,Biathlon,Bronze,1
10782,Torben Schmidt Grael,M,Brazil,Sailing,Bronze,2
10783,Torbjrn Jarle Kornbakk,M,Sweden,Wrestling,Bronze,1
10784,Tord Erik Wiksten,M,Sweden,Biathlon,Bronze,1
10785,Tore Anton Holm,M,Ali-Baba II,Sailing,Bronze,1
10786,Tore Anton Holm,M,Sylvia,Sailing,Bronze,1
10787,Tore Berger,M,Norway,Canoeing,Bronze,1
10788,Tore Bertil Gottfrid Keller,M,Sweden,Football,Bronze,1
10789,Tore Lars-Erik Eriksson,M,Sweden,Biathlon,Bronze,1
10790,Tore Torvbrten,M,Norway,Curling,Bronze,1
10791,Torgeir Torbjrn Brandtzg,M,Norway,Ski Jumping,Bronze,2
10792,Torleif Torkildsen,M,Norway,Gymnastics,Bronze,1
10793,Torri Mechelle Edwards,F,United States,Athletics,Bronze,1
10794,Torstein Krkenes,M,Norway,Rowing,Bronze,1
10795,Torsten Brcht (Oehmigen-),M,East Germany,Judo,Bronze,1
10796,Torsten Eckbrett,M,Germany,Canoeing,Bronze,1
10797,Torsten Elis Ullman,M,Sweden,Shooting,Bronze,2
10798,Torsten Hjalmar Lord,M,Ali-Baba II,Sailing,Bronze,1
10799,Torsten Hjalmar Lord,M,May Be,Sailing,Bronze,1
10800,Torsten Lennart Samuelsson,M,Sweden,Football,Bronze,1
10801,Torsten Oswald Magnus Holmberg,M,Sweden,Tug-Of-War,Bronze,1
10802,Torsten Spanneberg,M,Germany,Swimming,Bronze,1
10803,Toshiaki Kosedo,M,Japan,Volleyball,Bronze,1
10804,Toshiharu Sato,M,Japan,Gymnastics,Bronze,1
10805,Toshiko Shirasu-Aihara,F,Japan,Gymnastics,Bronze,1
10806,Toshinobu Kawai,M,Japan,Short Track Speed Skating,Bronze,1
10807,Toshio Shoji,M,Japan,Swimming,Bronze,1
10808,Tove Goltermann Sby (Nielsen-),F,Denmark,Canoeing,Bronze,1
10809,Tpp Karin Stina Nilsson,F,Sweden,Cross Country Skiing,Bronze,1
10810,Tracey Mosley,F,Australia,Softball,Bronze,1
10811,Tracy Cameron,F,Canada,Rowing,Bronze,1
10812,Tracy Jaeckel,M,United States,Fencing,Bronze,1
